www.aamu.edu;53.743
www.ab.edu;29.192
www.abtu.edu;11.998
www.adams.edu;70.225
www.adelphi.edu;12.595
www.adrian.edu;34.746
www.aiu-online.com;5.648
www.aiuniv.edu;30.64
www.albizu.edu;47.05
www.albright.edu;33.385
www.algonquincollege.com;5.966
www.alvernia.edu;15.956
www.amherst.edu;32.867
www.andoncollege.org;26.373
www.andrews.edu;31.57
www.appstate.edu;19.2
www.apsu.edu;48.61
www.artacademy.edu;8.213
www.artcenter.edu;84.674
www.asbury.edu;29.937
www.assumptionu.ca;69.708
www.athabascau.ca;92.761
www.atu.edu;39.036
www.augustana.edu;46.123
www.averett.edu;16.764
www.barclaycollege.edu;71.931
www.barton.edu;5.925
www.bc.edu;17.449
www.bellarmine.edu;25.245
www.belmont.edu;68.386
www.ben.edu;55.821
www.bennett.edu;16.31
www.berean.edu;41.963
www.berry.edu;16.434
www.bethel.edu;37.06
www.bloomu.edu;37.604
www.bluffton.edu;38.593
www.boisebible.edu;7.686
www.bowiestate.edu;10.221
www.brandonu.ca;54.19
www.brcn.edu;27.145
www.brevard.edu;19.347
www.bryant.edu;19.465
www.brynmawr.edu;24.823
www.bu.edu;17.369
www.byui.edu;84.678
www.cabrini.edu;33.835
www.cal.devry.ca;27.22
www.calbaptist.edu;49.314
www.callutheran.edu;69.381
www.calvin.edu;36.902
www.camosun.bc.ca;84.417
www.campbell.edu;5.688
www.capella.edu;6.903
www.catawba.edu;36.983
www.cbc.edu;37.85
www.ccbc.ca;39.541
www.cccb.edu;66.875
www.cedarcrest.edu;16.703
www.centenary.edu;16.626
www.ciis.edu;33.844
www.cmich.edu;35.875
www.cmu.ca;29.889
www.cmu.edu;17.354
www.columbiacollege.ca;79.851
www.concordia.ab.ca;80.287
www.conestogac.on.ca;33.248
www.csus.edu;63.757
www.csusb.edu;24.17
www.ctu.edu;18.118
www.cwu.edu;80.783
www.durhamc.on.ca;30.573
www.fanshawec.ca;24.008
www.hec.ca;23.883
www.humber.ca;30.498
www.kingston.edu;79.603
www.lakeheadu.ca;43.373
www.mala.bc.ca;24.227
www.mcgill.ca;23.9
www.mtsm.org;21.334
www.nipissingu.ca;34.526
www.queensu.ca;46.016
www.senecac.on.ca;5.874
www.sheridanc.on.ca;30.745
www.stthomasu.ca;42.471
www.tambcd.edu;47.344
www.trentu.ca;42.378
www.twu.ca;79.735
www.ukings.ns.ca;89.295
www.umanitoba.ca;52.193
www.upei.ca;47.468
www.uquebec.ca;28.188
www.uregina.ca;78.867
www.usherb.ca;34.154
www.usudbury.com;37.974
www.utoronto.ca;6.902
www.uwinnipeg.ca;79.161
www.yukoncollege.yk.ca;107.02
